ID_IE;ID_SECCION;seccion;cor_est;sexo;gestion2;area;caracteristica2;cod_DRE;nom_dre;cod_UGEL;nom_ugel;codgeo;departamento;provincia;distrito;Estrato_DRE;M500_EM_2S_2023_CT;grupo_EM_2S_2023_CT;M500_EM_2S_2023_MA;grupo_EM_2S_2023_MA;M500_EM_2S_2023_CS;grupo_EM_2S_2023_CS;peso_CT;peso_MA;peso_CS
2852;01;A;10;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;725;Satisfactorio;770;Satisfactorio;701;Satisfactorio;1,00;1,00;1,00
2852;01;A;14;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;693;Satisfactorio;853;Satisfactorio;543;En proceso;1,00;1,00;1,00
2852;02;B;22;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;667;Satisfactorio;743;Satisfactorio;605;En proceso;1,00;1,00;1,00
2852;01;A;07;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;685;Satisfactorio;806;Satisfactorio;673;Satisfactorio;1,00;1,00;1,00
2852;01;A;32;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;699;Satisfactorio;661;Satisfactorio;641;Satisfactorio;1,00;1,00;1,00
2852;02;B;01;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;771;Satisfactorio;749;Satisfactorio;692;Satisfactorio;1,00;1,00;1,00
2852;01;A;20;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;753;Satisfactorio;855;Satisfactorio;692;Satisfactorio;1,00;1,00;1,00
2852;01;A;21;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;620;En proceso;626;En proceso;559;En proceso;1,00;1,00;1,00
2852;02;B;05;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;767;Satisfactorio;713;Satisfactorio;762;Satisfactorio;1,00;1,00;1,00
2852;01;A;22;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;717;Satisfactorio;610;En proceso;476;En inicio;1,00;1,00;1,00
2852;02;B;15;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;612;En proceso;672;Satisfactorio;510;En proceso;1,00;1,00;1,00
2852;02;B;17;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;710;Satisfactorio;643;En proceso;643;Satisfactorio;1,00;1,00;1,00
2852;01;A;02;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;604;En proceso;684;Satisfactorio;453;En inicio;1,00;1,00;1,00
2852;02;B;24;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;638;En proceso;774;Satisfactorio;647;Satisfactorio;1,00;1,00;1,00
2852;02;B;36;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;692;Satisfactorio;730;Satisfactorio;738;Satisfactorio;1,00;1,00;1,00
2852;02;B;27;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;636;En proceso;678;Satisfactorio;645;Satisfactorio;1,00;1,00;1,00
2852;02;B;28;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;674;Satisfactorio;727;Satisfactorio;586;En proceso;1,00;1,00;1,00
2852;02;B;32;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;804;Satisfactorio;743;Satisfactorio;699;Satisfactorio;1,00;1,00;1,00
2852;02;B;10;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;699;Satisfactorio;773;Satisfactorio;704;Satisfactorio;1,00;1,00;1,00
2852;01;A;27;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;767;Satisfactorio;650;Satisfactorio;541;En proceso;1,00;1,00;1,00
2852;01;A;16;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;620;En proceso;701;Satisfactorio;582;En proceso;1,00;1,00;1,00
2852;01;A;15;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;753;Satisfactorio;855;Satisfactorio;699;Satisfactorio;1,00;1,00;1,00
2852;02;B;25;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;604;En proceso;540;En inicio;525;En proceso;1,00;1,00;1,00
2852;01;A;29;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;603;En proceso;643;En proceso;626;Satisfactorio;1,00;1,00;1,00
2852;01;A;33;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;668;Satisfactorio;730;Satisfactorio;559;En proceso;1,00;1,00;1,00
2852;02;B;26;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;668;Satisfactorio;699;Satisfactorio;669;Satisfactorio;1,00;1,00;1,00
2852;01;A;17;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;672;Satisfactorio;698;Satisfactorio;649;Satisfactorio;1,00;1,00;1,00
2852;02;B;35;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;699;Satisfactorio;713;Satisfactorio;600;En proceso;1,00;1,00;1,00
2852;02;B;07;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;645;Satisfactorio;706;Satisfactorio;580;En proceso;1,00;1,00;1,00
2852;01;A;23;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;722;Satisfactorio;674;Satisfactorio;649;Satisfactorio;1,00;1,00;1,00
2852;02;B;02;Hombre;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;656;Satisfactorio;654;Satisfactorio;619;Satisfactorio;1,00;1,00;1,00
2853;01;A;02;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;683;Satisfactorio;685;Satisfactorio;629;Satisfactorio;1,72;1,72;1,83
2853;01;A;01;Mujer;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;528;En inicio;537;En inicio;315;Previo al Inicio;1,72;1,72;1,83
2853;02;B;13;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;631;En proceso;549;En inicio;532;En proceso;1,72;1,72;1,72
2853;02;B;01;Mujer;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;723;Satisfactorio;600;En proceso;632;Satisfactorio;1,72;1,72;1,72
2853;02;B;08;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;579;En inicio;568;En inicio;449;En inicio;1,72;1,72;1,72
2853;01;A;15;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;644;Satisfactorio;649;En proceso;568;En proceso;1,72;1,72;1,83
2853;01;A;06;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;558;En inicio;538;En inicio;397;Previo al Inicio;1,72;1,72;1,83
2853;02;B;02;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;854;Satisfactorio;908;Satisfactorio;629;Satisfactorio;1,72;1,72;1,72
2853;02;B;11;Mujer;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;573;En inicio;587;En inicio;563;En proceso;1,72;1,72;1,72
2853;01;A;07;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;620;En proceso;623;En proceso;553;En proceso;1,72;1,72;1,83
2853;01;A;04;Mujer;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;683;Satisfactorio;605;En proceso;594;En proceso;1,72;1,72;1,83
2853;02;B;16;Mujer;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;646;Satisfactorio;600;En proceso;651;Satisfactorio;1,72;1,72;1,72
2853;02;B;14;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;610;En proceso;641;En proceso;580;En proceso;1,72;1,72;1,72
2853;01;A;10;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;669;Satisfactorio;763;Satisfactorio;688;Satisfactorio;1,72;1,72;1,83
2853;01;A;17;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;752;Satisfactorio;915;Satisfactorio;677;Satisfactorio;1,72;1,72;1,83
2853;02;B;10;Mujer;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;667;Satisfactorio;670;Satisfactorio;737;Satisfactorio;1,72;1,72;1,72
2853;01;A;12;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;653;Satisfactorio;670;Satisfactorio;740;Satisfactorio;1,72;1,72;1,83
2853;02;B;05;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;674;Satisfactorio;636;En proceso;641;Satisfactorio;1,72;1,72;1,72
2853;02;B;03;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;606;En proceso;587;En inicio;568;En proceso;1,72;1,72;1,72
2853;01;A;16;Mujer;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;653;Satisfactorio;655;Satisfactorio;817;Satisfactorio;1,72;1,72;1,83
2853;02;B;15;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;723;Satisfactorio;772;Satisfactorio;811;Satisfactorio;1,72;1,72;1,72
2853;01;A;14;Mujer;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;579;En inicio;579;En inicio;;;1,72;1,72;
2853;02;B;06;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;683;Satisfactorio;641;En proceso;691;Satisfactorio;1,72;1,72;1,72
2853;02;B;07;Mujer;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;606;En proceso;714;Satisfactorio;717;Satisfactorio;1,72;1,72;1,72
2853;01;A;08;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;561;En inicio;597;En proceso;520;En proceso;1,72;1,72;1,83
2853;02;B;04;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;618;En proceso;624;En proceso;688;Satisfactorio;1,72;1,72;1,72
2853;01;A;11;Mujer;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;769;Satisfactorio;726;Satisfactorio;805;Satisfactorio;1,72;1,72;1,83
2853;01;A;05;Mujer;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;624;En proceso;567;En inicio;585;En proceso;1,72;1,72;1,83
2853;02;B;09;Mujer;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;644;Satisfactorio;701;Satisfactorio;684;Satisfactorio;1,72;1,72;1,72
2853;02;B;12;Mujer;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;646;Satisfactorio;652;Satisfactorio;740;Satisfactorio;1,72;1,72;1,72
2853;01;A;03;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;644;Satisfactorio;600;En proceso;568;En proceso;1,72;1,72;1,83
2853;01;A;09;Hombre;Privado;Rural;Polidocente completo;2300;Tacna;230002;Jorge Basadre;230302;TACNA;JORGE BASADRE;ILABAYA;23003;645;Satisfactorio;633;En proceso;490;En inicio;1,72;1,72;1,83
2854;06;F;20;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;651;Satisfactorio;650;Satisfactorio;674;Satisfactorio;3,00;3,00;3,00
2854;06;F;21;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;638;En proceso;635;En proceso;581;En proceso;3,00;3,00;3,00
2854;06;F;06;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;568;En inicio;487;Previo al Inicio;383;Previo al Inicio;3,00;3,00;3,00
2854;06;F;07;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;699;Satisfactorio;684;Satisfactorio;623;Satisfactorio;3,00;3,00;3,00
2854;06;F;23;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;679;Satisfactorio;674;Satisfactorio;561;En proceso;3,00;3,00;3,00
2854;06;F;24;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;603;En proceso;622;En proceso;591;En proceso;3,00;3,00;3,00
2854;06;F;10;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;606;En proceso;571;En inicio;481;En inicio;3,00;3,00;3,00
2854;06;F;13;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;607;En proceso;461;Previo al Inicio;476;En inicio;3,00;3,00;3,00
2854;06;F;22;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;520;En inicio;610;En proceso;514;En proceso;3,00;3,00;3,00
2854;06;F;03;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;743;Satisfactorio;571;En inicio;693;Satisfactorio;3,00;3,00;3,00
2854;02;B;24;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;645;Satisfactorio;643;En proceso;578;En proceso;3,12;3,12;3,12
2854;06;F;04;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;581;En proceso;585;En inicio;464;En inicio;3,00;3,00;3,00
2854;02;B;20;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;590;En proceso;661;Satisfactorio;516;En proceso;3,12;3,12;3,12
2854;02;B;07;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;604;En proceso;620;En proceso;476;En inicio;3,12;3,12;3,12
2854;06;F;16;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;582;En proceso;533;En inicio;624;Satisfactorio;3,00;3,00;3,00
2854;06;F;14;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;567;En inicio;558;En inicio;550;En proceso;3,00;3,00;3,00
2854;06;F;08;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;648;Satisfactorio;632;En proceso;568;En proceso;3,00;3,00;3,00
2854;06;F;09;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;532;En inicio;567;En inicio;473;En inicio;3,00;3,00;3,00
2854;06;F;26;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;629;En proceso;608;En proceso;586;En proceso;3,00;3,00;3,00
2854;06;F;12;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;543;En inicio;566;En inicio;383;Previo al Inicio;3,00;3,00;3,00
2854;06;F;29;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;611;En proceso;550;En inicio;471;En inicio;3,00;3,00;3,00
2854;02;B;28;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;615;En proceso;605;En proceso;464;En inicio;3,12;3,12;3,12
2854;02;B;14;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;619;En proceso;691;Satisfactorio;483;En inicio;3,12;3,12;3,12
2854;02;B;04;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;636;En proceso;706;Satisfactorio;702;Satisfactorio;3,12;3,12;3,12
2854;02;B;05;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;568;En inicio;650;Satisfactorio;599;En proceso;3,12;3,12;3,12
2854;02;B;19;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;645;Satisfactorio;743;Satisfactorio;601;En proceso;3,12;3,12;3,12
2854;02;B;21;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;638;En proceso;635;En proceso;526;En proceso;3,12;3,12;3,12
2854;06;F;18;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;692;Satisfactorio;674;Satisfactorio;541;En proceso;3,00;3,00;3,00
2854;06;F;28;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;648;Satisfactorio;773;Satisfactorio;647;Satisfactorio;3,00;3,00;3,00
2854;06;F;01;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;701;Satisfactorio;676;Satisfactorio;701;Satisfactorio;3,00;3,00;3,00
2854;02;B;22;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;596;En proceso;557;En inicio;514;En proceso;3,12;3,12;3,12
2854;06;F;19;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;553;En inicio;594;En inicio;441;En inicio;3,00;3,00;3,00
2854;06;F;25;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;674;Satisfactorio;661;Satisfactorio;563;En proceso;3,00;3,00;3,00
2854;02;B;06;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;629;En proceso;701;Satisfactorio;619;Satisfactorio;3,12;3,12;3,12
2854;02;B;17;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;604;En proceso;661;Satisfactorio;507;En proceso;3,12;3,12;3,12
2854;02;B;18;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;586;En proceso;623;En proceso;506;En proceso;3,12;3,12;3,12
2854;02;B;25;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;598;En proceso;512;Previo al Inicio;527;En proceso;3,12;3,12;3,12
2854;02;B;26;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;685;Satisfactorio;731;Satisfactorio;649;Satisfactorio;3,12;3,12;3,12
2854;06;F;05;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;568;En inicio;596;En inicio;561;En proceso;3,00;3,00;3,00
2854;02;B;23;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;600;En proceso;571;En inicio;561;En proceso;3,12;3,12;3,12
2854;02;B;09;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;611;En proceso;691;Satisfactorio;621;Satisfactorio;3,12;3,12;3,12
2854;02;B;12;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;466;Previo al Inicio;523;En inicio;339;Previo al Inicio;3,12;3,12;3,12
2854;06;F;02;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;639;En proceso;650;Satisfactorio;499;En inicio;3,00;3,00;3,00
2854;02;B;10;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;568;En inicio;538;En inicio;464;En inicio;3,12;3,12;3,12
2854;06;F;17;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;649;Satisfactorio;549;En inicio;489;En inicio;3,00;3,00;3,00
2854;06;F;15;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;606;En proceso;640;En proceso;509;En proceso;3,00;3,00;3,00
2854;02;B;02;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;551;En inicio;504;Previo al Inicio;605;En proceso;3,12;3,12;3,12
2854;02;B;13;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;600;En proceso;519;Previo al Inicio;563;En proceso;3,12;3,12;3,12
2854;02;B;27;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;630;En proceso;610;En proceso;544;En proceso;3,12;3,12;3,12
2854;02;B;08;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;648;Satisfactorio;642;En proceso;550;En proceso;3,12;3,12;3,12
2854;02;B;15;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;598;En proceso;546;En inicio;643;Satisfactorio;3,12;3,12;3,12
2854;06;F;27;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;596;En proceso;639;En proceso;526;En proceso;3,00;3,00;3,00
2854;06;F;11;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;561;En inicio;497;Previo al Inicio;489;En inicio;3,00;3,00;3,00
2854;02;B;03;Hombre;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;679;Satisfactorio;605;En proceso;581;En proceso;3,12;3,12;3,12
2854;02;B;01;Mujer;Público;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23001;561;En inicio;541;En inicio;476;En inicio;3,12;3,12;3,12
2855;02;B;09;Mujer;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;667;Satisfactorio;691;Satisfactorio;787;Satisfactorio;1,04;1,04;1,00
2855;02;B;02;Mujer;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;624;En proceso;564;En inicio;544;En proceso;1,04;1,04;1,00
2855;01;A;03;Mujer;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;606;En proceso;631;En proceso;701;Satisfactorio;1,08;1,08;1,04
2855;02;B;10;Mujer;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;753;Satisfactorio;640;En proceso;641;Satisfactorio;1,04;1,04;1,00
2855;02;B;25;Mujer;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;614;En proceso;546;En inicio;568;En proceso;1,04;1,04;1,00
2855;01;A;01;Mujer;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;639;En proceso;571;En inicio;543;En proceso;1,08;1,08;1,04
2855;02;B;07;Mujer;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;660;Satisfactorio;566;En inicio;533;En proceso;1,04;1,04;1,00
2855;02;B;08;Mujer;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;679;Satisfactorio;519;Previo al Inicio;581;En proceso;1,04;1,04;1,00
2855;02;B;13;Mujer;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;771;Satisfactorio;699;Satisfactorio;740;Satisfactorio;1,04;1,04;1,00
2855;01;A;16;Mujer;Privado;Urbana;Polidocente completo;2300;Tacna;230001;Tacna;230101;TACNA;TACNA;TACNA;23003;722;Satisfactorio;545;En inicio;704;Satisfactorio;1,08;1,08;1,04
